Timestamps,Real Voltage,Imag. Voltage,Real Current,Imag. Current,Real Power,Apparent Power,Frequency
2010-10-30 05:26:46.300,189780.665480,71764.946622,246.370137,90.513694,53251999.026795,502990.649024,59.97546
2010-10-30 05:26:46.333,190157.619218,70791.038159,246.527556,89.246742,53196962.673681,480993.639511,59.97570
2010-10-30 05:26:46.367,190503.976952,69772.810851,246.855228,87.503016,53132234.052998,554110.483548,59.97547
2010-10-30 05:26:46.400,190903.732760,68844.728647,247.892046,86.151508,53254594.218394,619416.118180,59.97546
2010-10-30 05:26:46.433,191217.720657,67831.177978,247.244986,85.271058,53061658.894609,465581.268599,59.97522
2010-10-30 05:26:46.467,191603.606220,66895.554651,248.641535,83.518064,53227602.053851,630651.189364,59.97551
2010-10-30 05:26:46.500,191956.029724,65951.666883,248.583860,82.340264,53147648.403572,588809.835295,59.97577
2010-10-30 05:26:46.533,192236.014850,64924.772379,249.175514,81.117746,53167058.964458,583911.307359,59.97580
2010-10-30 05:26:46.567,192617.802928,63936.023636,250.019683,79.599946,53247546.014861,652897.577244,59.97553
2010-10-30 05:26:46.600,192923.862447,62984.572107,250.263037,78.309359,53213993.253530,654966.330119,59.97583
2010-10-30 05:26:46.633,193236.681471,61894.072126,250.702914,77.599954,53247976.245090,521866.726960,59.97524
2010-10-30 05:26:46.667,193632.884985,61010.900270,251.798108,75.631106,53370716.060315,717759.948939,59.97545
2010-10-30 05:26:46.700,193874.217560,59948.470477,251.640932,75.129387,53290580.710638,519837.893386,59.97527
2010-10-30 05:26:46.733,194202.802498,58917.697726,251.823823,73.668020,53245242.252060,530343.900903,59.97508
2010-10-30 05:26:46.767,194531.318445,57912.163920,252.480593,72.187238,53295901.734249,579018.899276,59.97471
2010-10-30 05:26:46.800,194737.404664,56842.097097,252.567416,71.441047,53245182.106957,444217.492970,59.97492
2010-10-30 05:26:46.833,195086.788531,55773.570699,253.268195,69.973978,53311977.312017,474672.966538,59.97457
2010-10-30 05:26:46.867,195437.693748,54774.804986,253.841817,68.042257,53337260.654855,606114.191019,59.97477
2010-10-30 05:26:46.900,195676.476019,53765.918726,254.107053,66.690094,53308426.727652,612616.611319,59.97496
2010-10-30 05:26:46.933,195882.094200,52582.317347,253.939494,65.705232,53197133.244104,482248.712428,59.97430
2010-10-30 05:26:46.967,196265.530695,51560.039479,255.171800,64.252884,53394310.039512,546041.697913,59.97428
2010-10-30 05:26:47.000,196523.401317,50458.596688,254.938945,63.102391,53285526.735943,462764.957328,59.97422
2010-10-30 05:26:47.033,196847.295841,49415.733689,255.568331,60.931679,53318918.396211,634860.349302,59.97386
2010-10-30 05:26:47.067,197049.891029,48308.428329,255.799581,60.266875,53316677.599629,481694.514638,59.97340
2010-10-30 05:26:47.100,197410.100921,47272.824435,256.326218,58.068567,53346449.655573,653942.671416,59.97400
2010-10-30 05:26:47.133,197595.991313,46169.911110,256.636226,56.884120,53336624.266525,608797.608334,59.97377
2010-10-30 05:26:47.167,197852.179663,45032.844417,256.448604,55.479322,53237306.939310,571905.267060,59.97350
2010-10-30 05:26:47.200,198153.483944,44021.631515,257.255940,53.941764,53350765.316312,636077.696624,59.97377
2010-10-30 05:26:47.233,198363.433458,42955.283493,257.708007,52.658736,53381815.930228,624352.896793,59.97395
2010-10-30 05:26:47.267,198575.145982,41826.185359,257.951590,51.290994,53368081.321723,604014.405804,59.97365
2010-10-30 05:26:47.300,198799.387879,40737.582440,258.006610,49.910076,53324771.947004,588473.051457,59.97362
2010-10-30 05:26:47.333,199008.111325,39650.678113,258.387618,48.680171,53351433.663762,557495.379636,59.97395
2010-10-30 05:26:47.367,199288.194220,38666.306597,259.002582,47.060014,53435793.774111,636168.018218,59.97408
2010-10-30 05:26:47.400,199456.744973,37636.511959,259.246977,45.818195,53432995.293919,618403.880112,59.97429
2010-10-30 05:26:47.433,199657.112805,36545.357738,259.494566,44.101810,53421652.263587,678081.706820,59.97453
2010-10-30 05:26:47.467,199820.364726,35553.561658,259.795735,43.145165,53446442.856688,615380.985767,59.97511
2010-10-30 05:26:47.500,199941.274144,34398.456471,259.812596,42.114164,53395923.660893,516792.551660,59.97493
2010-10-30 05:26:47.533,200185.153910,33454.348774,260.310597,40.454299,53463689.179051,610171.433524,59.97509
2010-10-30 05:26:47.567,200302.340851,32435.306104,260.615441,39.963530,53498112.310531,448353.032503,59.97523
2010-10-30 05:26:47.600,200452.105147,31378.402578,260.587940,38.022706,53428492.837719,555101.775925,59.97556
2010-10-30 05:26:47.633,200624.975222,30395.279972,260.742302,36.528606,53421714.999300,596784.673416,59.97568
2010-10-30 05:26:47.667,200768.868961,29357.348167,261.052596,35.454519,53452085.168348,545648.212502,59.97583
2010-10-30 05:26:47.700,200983.546898,28431.702615,261.268832,33.699380,53468867.329009,655296.781859,59.97592
2010-10-30 05:26:47.733,201064.816755,27414.891175,261.073479,33.100851,53400147.426244,501884.520685,59.97597
2010-10-30 05:26:47.767,201250.871184,26445.665218,260.949183,31.040780,53337144.425779,653990.606565,59.97646
2010-10-30 05:26:47.800,201335.280080,25436.260134,261.255215,30.219855,53368572.056161,561032.739563,59.97635
2010-10-30 05:26:47.833,201511.945085,24491.321218,261.563034,28.660761,53410015.710444,630538.555986,59.97677
2010-10-30 05:26:47.867,201613.469673,23536.030875,261.709114,27.783934,53418005.965689,557978.434192,59.97673
2010-10-30 05:26:47.900,201677.411326,22512.366847,261.745511,26.519197,53385166.965337,544187.942004,59.97666
2010-10-30 05:26:47.933,201743.846173,21486.335252,261.946277,25.739978,53399107.256353,435383.295689,59.97638
2010-10-30 05:26:47.967,201831.143720,20486.483252,261.903018,24.385269,53359754.032430,443765.122915,59.97649
2010-10-30 05:26:48.000,201902.891532,19540.824311,261.517504,23.235531,53255181.662820,418946.802982,59.97650
2010-10-30 05:26:48.033,202002.103695,18526.522416,261.525845,21.640965,53229702.675117,473644.034031,59.97617
2010-10-30 05:26:48.067,202157.560353,17578.666854,262.125731,20.458559,53350332.422415,471968.472857,59.97658
2010-10-30 05:26:48.100,202301.680829,16657.368385,262.598307,18.721225,53435925.159841,586861.352758,59.97724
2010-10-30 05:26:48.133,202226.374168,15626.194786,261.919513,18.458089,53255463.107346,360092.846836,59.97711
2010-10-30 05:26:48.167,202363.728808,14621.931421,261.796123,16.565472,53220258.883238,475714.220031,59.97669
2010-10-30 05:26:48.200,202486.132274,13667.862176,262.469545,15.274128,53355207.693479,494598.432676,59.97715
2010-10-30 05:26:48.233,202575.627755,12758.431279,262.488954,14.053631,53353166.973711,502024.085023,59.97728
2010-10-30 05:26:48.267,202557.056045,11709.023427,262.496398,12.744579,53319724.226368,492072.158056,59.97649
2010-10-30 05:26:48.300,202595.312742,10719.429496,262.292569,11.909342,53266906.307660,398849.783931,59.97674
2010-10-30 05:26:48.333,202659.255141,9732.142498,263.007336,10.221884,53400351.678535,488065.379601,59.97692
2010-10-30 05:26:48.367,202754.856570,8794.549883,262.878829,8.889804,53378141.130959,509450.000371,59.97699
2010-10-30 05:26:48.400,202774.416800,7816.106207,262.916209,7.947461,53374799.156031,443439.336238,59.97680
2010-10-30 05:26:48.433,202857.703489,6875.899997,263.251018,6.457223,53446896.181101,500190.334838,59.97710
2010-10-30 05:26:48.467,202850.560439,5860.505816,263.161482,5.079553,53412222.799078,511869.237287,59.97708
2010-10-30 05:26:48.500,202827.571619,4856.280015,263.479658,4.358231,53462103.911409,395561.686739,59.97703
2010-10-30 05:26:48.533,202902.185581,3870.580714,263.626691,2.215453,53499006.893722,570868.051091,59.97681
2010-10-30 05:26:48.567,202936.853486,2929.720327,262.959665,1.008899,53367162.717025,565655.392102,59.97697
2010-10-30 05:26:48.600,202880.071227,1860.298095,263.168936,0.293573,53392278.666022,430012.483770,59.97627
2010-10-30 05:26:48.633,202988.981282,927.446753,263.597935,-1.650097,53505945.982437,579424.626282,59.97668
2010-10-30 05:26:48.667,202887.561307,-125.302653,263.221536,-2.147940,53404644.733925,402807.895798,59.97660
2010-10-30 05:26:48.700,202996.108324,-1102.091627,264.008141,-3.451416,53596428.871854,409662.842476,59.97660
2010-10-30 05:26:48.733,202859.149699,-2117.411482,263.414620,-4.780781,53446188.660789,412068.055545,59.97613
2010-10-30 05:26:48.767,202900.638015,-3189.171296,263.360968,-5.642227,53454102.381824,304908.187822,59.97611
2010-10-30 05:26:48.800,202899.599318,-4187.202941,263.648087,-7.473864,53525385.834384,412496.016881,59.97573
2010-10-30 05:26:48.833,202863.464185,-5227.282979,263.504578,-8.842445,53501673.568032,416396.009736,59.97579
2010-10-30 05:26:48.867,202888.104355,-6254.946173,263.666889,-10.505603,53560587.310989,482239.654406,59.97583
2010-10-30 05:26:48.900,202844.530433,-7284.839301,263.830288,-11.458495,53600004.279952,402331.881323,59.97583
2010-10-30 05:26:48.933,202851.565001,-8319.595258,262.843118,-13.626529,53431505.074333,577414.329981,59.97589
2010-10-30 05:26:48.967,202655.385616,-9424.269526,263.359950,-14.287138,53505958.035323,413390.407800,59.97549
2010-10-30 05:26:49.000,202618.558539,-10535.897440,263.665358,-15.548296,53587309.991596,372422.211462,59.97531
2010-10-30 05:26:49.033,202584.644417,-11563.545044,263.872229,-17.296446,53656469.916747,452695.869714,59.97530
2010-10-30 05:26:49.067,202500.350243,-12663.111318,263.563931,-18.472755,53605710.856837,403199.958376,59.97483
2010-10-30 05:26:49.100,202481.380774,-13735.118521,262.877350,-20.398576,53507945.755145,519680.268494,59.97464
2010-10-30 05:26:49.133,202320.508452,-14842.354980,263.110326,-21.343525,53549403.009656,413055.908673,59.97453
2010-10-30 05:26:49.167,202314.236140,-15930.988525,262.965328,-22.954647,53567319.704251,454754.304783,59.97458
2010-10-30 05:26:49.200,202183.157048,-17019.123642,262.547867,-24.080852,53492591.574431,400408.012874,59.97430
2010-10-30 05:26:49.233,202043.620985,-18142.072963,262.751770,-25.818393,53555718.138815,449579.903521,59.97416
2010-10-30 05:26:49.267,201935.665469,-19252.986619,261.914512,-26.931559,53408394.165681,395805.648737,59.97385
2010-10-30 05:26:49.300,201910.477138,-20330.084302,262.292559,-28.819626,53545521.188230,486554.675093,59.97395
2010-10-30 05:26:49.333,201775.291589,-21430.841519,261.989478,-30.361664,53513679.355326,511578.663246,59.97395
2010-10-30 05:26:49.367,201614.003193,-22542.234548,261.620083,-31.251283,53450745.955561,403194.959438,59.97378
2010-10-30 05:26:49.400,201415.116670,-23687.311101,261.755616,-32.796317,53498394.425092,405387.389359,59.97370
2010-10-30 05:26:49.433,201358.956212,-24807.108721,261.216725,-34.762840,53460692.574235,519777.495114,59.97368
2010-10-30 05:26:49.467,201252.365713,-25828.525006,261.234484,-36.199817,53509045.690210,537997.356373,59.97380
2010-10-30 05:26:49.500,201022.279442,-27006.711182,260.748869,-36.641571,53405900.328395,323802.719160,59.97332
2010-10-30 05:26:49.533,201031.408435,-28044.284660,260.654106,-39.097755,53496130.689101,550018.785861,59.97377
2010-10-30 05:26:49.567,200822.562370,-29112.804029,260.593012,-40.404930,53509257.250831,527628.288401,59.97434
2010-10-30 05:26:49.600,200617.928092,-30296.106401,260.220510,-41.856346,53472983.812943,513465.167673,59.97382
2010-10-30 05:26:49.633,200548.165444,-31294.161710,260.307670,-43.687177,53571379.170518,615272.809848,59.97392
2010-10-30 05:26:49.667,200291.142168,-32425.012113,259.347955,-44.718805,53395105.911124,547419.903588,59.97423
2010-10-30 05:26:49.700,200108.534478,-33535.342699,259.122052,-45.884874,53391298.976686,492208.022103,59.97366
2010-10-30 05:26:49.733,199977.483592,-34539.248157,259.207785,-47.986623,53493142.528049,643402.067474,59.97417
2010-10-30 05:26:49.767,199691.095224,-35628.046096,257.819708,-48.386494,53208216.076201,476739.628464,59.97456
2010-10-30 05:26:49.800,199508.540082,-36757.566341,258.186375,-49.788775,53340500.973601,442983.076157,59.97371
2010-10-30 05:26:49.833,199406.799605,-37772.573371,257.681364,-51.808581,53340359.472224,597695.167655,59.97467
2010-10-30 05:26:49.867,199151.573349,-38832.900713,257.422156,-52.794079,53316174.525220,517574.851962,59.97495
2010-10-30 05:26:49.900,198949.206051,-39906.054125,257.307263,-53.805470,53338239.763700,436438.049151,59.97439
2010-10-30 05:26:49.933,198727.735038,-40944.203131,256.595072,-55.820167,53278069.656407,586934.671872,59.97461
2010-10-30 05:26:49.967,198468.594859,-41999.747354,256.630649,-56.616174,53310989.230372,458110.155744,59.97467
2010-10-30 05:26:50.000,198232.554926,-43038.369253,255.781113,-57.702529,53187566.305271,430117.758996,59.97448
2010-10-30 05:26:50.033,198120.568381,-44086.278062,256.173140,-60.029681,53399653.317281,599394.223326,59.97461
2010-10-30 05:26:50.067,197859.266488,-45091.341166,255.612146,-60.981166,53324954.188861,539794.209464,59.97480
2010-10-30 05:26:50.100,197606.790765,-46171.597938,254.833484,-62.338218,53235082.204143,552386.099802,59.97456
2010-10-30 05:26:50.133,197377.203561,-47146.838860,255.179276,-63.536729,53362127.769239,509805.726782,59.97522
2010-10-30 05:26:50.167,196973.336716,-48182.964084,254.683199,-64.012024,53250088.499524,337270.618810,59.97510
2010-10-30 05:26:50.200,196806.819339,-49285.641633,254.468628,-65.890194,53328601.739163,425989.845650,59.97477
2010-10-30 05:26:50.233,196559.689952,-50276.307513,254.102944,-67.351866,53332599.016897,463304.088515,59.97499
2010-10-30 05:26:50.267,196292.751605,-51339.454494,253.218768,-68.851457,53239805.002280,514928.424106,59.97509
2010-10-30 05:26:50.300,196118.188663,-52293.391146,253.265509,-70.330195,53347777.323770,548918.119345,59.97516
2010-10-30 05:26:50.333,195790.605943,-53348.433177,252.675537,-71.137440,53266567.511706,448198.554362,59.97498
2010-10-30 05:26:50.367,195611.045241,-54304.074056,252.373491,-72.714808,53315752.632331,518910.853991,59.97574
2010-10-30 05:26:50.400,195318.223853,-55284.913855,252.005628,-74.402053,53334602.850490,599967.427154,59.97573
2010-10-30 05:26:50.433,194975.340560,-56330.419170,251.396732,-75.102788,53246734.946642,481908.371407,59.97568
2010-10-30 05:26:50.467,194693.000861,-57309.980397,251.808119,-76.560366,53412951.307505,474649.024456,59.97529
2010-10-30 05:26:50.500,194260.416560,-58334.028593,250.963863,-77.628074,53280702.799598,440328.892253,59.97551
2010-10-30 05:26:50.533,193960.269075,-59356.171347,250.705335,-78.636261,53294421.717497,371401.547516,59.97496
2010-10-30 05:26:50.567,193645.901934,-60349.688386,249.869116,-79.850192,53205064.500745,383139.163064,59.97489
2010-10-30 05:26:50.600,193424.859371,-61361.695280,250.201082,-81.661851,53406018.696220,442669.587797,59.97533
2010-10-30 05:26:50.633,193202.042914,-62265.701334,249.390380,-83.090138,53356396.685619,524717.484063,59.97567
2010-10-30 05:26:50.667,192762.989134,-63330.872726,248.795502,-84.002735,53278531.187921,436181.973098,59.97537
2010-10-30 05:26:50.700,192550.306021,-64293.575509,248.354501,-86.056965,53353645.093968,602696.186449,59.97596
2010-10-30 05:26:50.733,192169.635466,-65252.663708,247.859091,-86.724042,53289966.002297,492261.680262,59.97606
2010-10-30 05:26:50.767,191800.139456,-66268.742443,247.496364,-88.238924,53317319.650611,522965.133449,59.97567
2010-10-30 05:26:50.800,191511.090661,-67209.192806,247.303215,-89.486048,53375593.514163,516521.252928,59.97552
2010-10-30 05:26:50.833,191114.360550,-68162.643930,246.578056,-90.149219,53269416.524196,421398.123479,59.97607
2010-10-30 05:26:50.867,190814.393354,-69131.897353,246.451472,-92.041585,53389497.544917,525201.429691,59.97591
2010-10-30 05:26:50.900,190363.649561,-70109.640588,245.882716,-92.650915,53302853.613761,398617.483386,59.97566
2010-10-30 05:26:50.933,190068.149863,-71064.892659,245.362174,-94.063244,53320128.836923,441790.145873,59.97623
2010-10-30 05:26:50.967,189624.829544,-71987.144401,245.053094,-94.857788,53296692.481619,346719.367354,59.97596
2010-10-30 05:26:51.000,189316.361608,-72965.134110,245.031676,-96.572716,53434946.671215,404026.170370,59.97591
2010-10-30 05:26:51.033,189011.342323,-73891.575267,244.356425,-97.960663,53424603.670444,459795.166624,59.97614
2010-10-30 05:26:51.067,188686.962423,-74782.805249,244.328857,-99.612018,53550935.965153,523891.863166,59.97660
2010-10-30 05:26:51.100,188175.212302,-75725.543348,243.149634,-99.621466,53298623.628776,333652.272690,59.97639
2010-10-30 05:26:51.133,187801.878093,-76671.614792,243.115736,-101.209320,53417473.838448,367224.361434,59.97644
2010-10-30 05:26:51.167,187440.948841,-77626.938894,242.055872,-102.941975,53362252.619458,505485.078364,59.97646
2010-10-30 05:26:51.200,187010.471017,-78556.663180,241.780903,-103.273415,53328375.436022,319709.117960,59.97612
2010-10-30 05:26:51.233,186642.842346,-79461.652048,241.672072,-105.220713,53467374.045196,435030.921574,59.97609
2010-10-30 05:26:51.267,186286.233430,-80400.915473,240.702369,-106.233260,53380789.062941,437102.996321,59.97630
2010-10-30 05:26:51.300,185873.001339,-81342.947368,240.324344,-107.544812,53417819.038606,440986.551005,59.97620
2010-10-30 05:26:51.333,185546.232492,-82259.193876,239.738472,-109.126083,53459193.872371,527240.081871,59.97643
2010-10-30 05:26:51.367,185119.581523,-83165.865577,239.031229,-110.163494,53411203.421310,514180.863737,59.97655
2010-10-30 05:26:51.400,184757.427546,-84070.486939,238.506119,-111.671288,53454036.551873,580774.234564,59.97650
2010-10-30 05:26:51.433,184229.798519,-84975.121635,237.724828,-112.165633,53327285.452448,463555.787440,59.97646
2010-10-30 05:26:51.467,183843.688424,-85925.190539,237.107629,-113.503888,53343584.330983,493455.300720,59.97672
2010-10-30 05:26:51.500,183388.681665,-86765.411449,236.651326,-114.454516,53329867.822286,456513.075635,59.97663
2010-10-30 05:26:51.533,182867.533698,-87720.754400,236.040450,-115.385888,53285872.059232,394686.521745,59.97596
2010-10-30 05:26:51.567,182484.178420,-88658.366439,236.099315,-117.142018,53470009.392290,444385.272062,59.97568
2010-10-30 05:26:51.600,182054.118844,-89574.391317,235.238086,-118.324675,53424923.168041,470186.093917,59.97589
2010-10-30 05:26:51.633,181591.293645,-90483.199197,234.697008,-119.586059,53439462.488854,479651.062920,59.97603
2010-10-30 05:26:51.667,181209.944391,-91358.313445,234.309358,-121.064854,53519466.720435,532047.684505,59.97613
2010-10-30 05:26:51.700,180638.018617,-92257.556072,233.604598,-120.947065,53356152.422854,295848.837749,59.97613
2010-10-30 05:26:51.733,180301.905119,-93210.765906,233.078754,-123.134914,53502042.932467,476010.383549,59.97622
2010-10-30 05:26:51.767,179797.513606,-94020.443592,232.706921,-124.189367,53516465.078748,449731.452769,59.97655
2010-10-30 05:26:51.800,179255.875399,-94979.648510,232.041762,-125.304297,53496207.342995,422286.465584,59.97610
2010-10-30 05:26:51.833,178876.966924,-95877.337401,231.124563,-126.554357,53476555.566725,478051.822535,59.97596
2010-10-30 05:26:51.867,178348.153846,-96741.540881,230.652027,-127.702828,53490531.479897,461931.110639,59.97635
2010-10-30 05:26:51.900,177957.276190,-97649.252904,229.734865,-129.504629,53529021.043551,612853.089117,59.97646
2010-10-30 05:26:51.933,177465.562383,-98469.587658,229.379481,-130.059876,53513900.914550,494246.193995,59.97635
2010-10-30 05:26:51.967,176927.427938,-99380.168251,228.848580,-131.097828,53518114.772144,451791.068682,59.97649
2010-10-30 05:26:52.000,176508.526803,-100211.437248,228.597782,-132.525386,53630017.120922,483748.449649,59.97674
2010-10-30 05:26:52.033,175853.855103,-101033.479246,227.591764,-133.016270,53461985.697841,397036.104761,59.97661
2010-10-30 05:26:52.067,175462.523679,-101940.294658,227.045700,-134.706450,53570026.734525,490827.992583,59.97663
2010-10-30 05:26:52.100,174917.153484,-102771.647805,226.239591,-135.357469,53484095.365590,425327.524547,59.97656
2010-10-30 05:26:52.133,174382.932638,-103648.520669,225.947450,-136.418141,53540917.441996,369876.591878,59.97655
2010-10-30 05:26:52.167,173928.844046,-104494.763758,225.030401,-137.861317,53545063.212960,463560.946637,59.97647
2010-10-30 05:26:52.200,173460.487988,-105352.873916,224.291405,-138.996986,53549428.470326,480740.889026,59.97680
2010-10-30 05:26:52.233,172975.461592,-106180.225650,222.886054,-139.979488,53416871.742082,546925.105722,59.97696
2010-10-30 05:26:52.267,172378.992171,-107010.917937,222.459503,-140.205098,53350821.232606,362817.900748,59.97677
2010-10-30 05:26:52.300,171872.126905,-107862.256157,221.615493,-141.937240,53399197.082164,491108.288697,59.97691
2010-10-30 05:26:52.333,171313.747440,-108687.765982,220.792512,-142.853591,53351230.286575,475339.080283,59.97668
2010-10-30 05:26:52.367,170760.258601,-109524.189284,220.373023,-143.766703,53376886.027443,413462.732890,59.97662
2010-10-30 05:26:52.400,170137.152583,-110296.747151,219.473263,-144.492701,53277630.993968,376389.773336,59.97650
2010-10-30 05:26:52.433,169585.283816,-111174.954302,218.511990,-145.377663,53218772.856658,360851.673318,59.97641
2010-10-30 05:26:52.467,169097.595233,-112074.159566,217.817501,-147.103911,53318962.867373,463204.243546,59.97622
2010-10-30 05:26:52.500,168594.301637,-112906.068243,217.239745,-148.028620,53338712.489509,429096.347431,59.97639
2010-10-30 05:26:52.533,167989.945370,-113715.937418,216.348614,-149.337874,53326488.117330,484975.790174,59.97634
2010-10-30 05:26:52.567,167357.221909,-114544.908061,215.374584,-150.070979,53234358.476701,445400.169028,59.97601
2010-10-30 05:26:52.600,166861.643881,-115441.667650,214.618633,-151.144715,53260015.865272,444322.656502,59.97614
2010-10-30 05:26:52.633,166306.036856,-116255.487420,213.625084,-152.541277,53260901.528557,533446.930090,59.97633
2010-10-30 05:26:52.667,165628.876058,-117040.352919,213.267045,-153.223875,53256557.282682,417448.019908,59.97603
2010-10-30 05:26:52.700,164961.920363,-117860.565832,212.883833,-153.657454,53227880.397274,257019.626330,59.97574
2010-10-30 05:26:52.733,164421.379848,-118767.931610,211.830934,-155.596298,53309384.973079,424636.018067,59.97578
2010-10-30 05:26:52.767,163881.973971,-119598.005010,210.674983,-156.618108,53257045.329041,470577.083947,59.97598
2010-10-30 05:26:52.800,163248.947987,-120422.738740,210.128068,-157.339609,53250452.678075,381328.291021,59.97562
2010-10-30 05:26:52.833,162598.336914,-121247.089532,209.305230,-158.332139,53229993.301456,366892.460789,59.97548
2010-10-30 05:26:52.867,161972.512502,-122144.819199,208.460118,-160.093827,53319440.577073,468475.990501,59.97535
2010-10-30 05:26:52.900,161363.940901,-123001.125933,207.939371,-161.136723,53373914.758991,424879.863424,59.97537
2010-10-30 05:26:52.933,160755.559597,-123829.111554,206.928423,-162.466927,53383029.735823,493699.058173,59.97528
2010-10-30 05:26:52.967,160018.129314,-124679.745852,205.770906,-163.012383,53251417.925750,429472.273450,59.97490
2010-10-30 05:26:53.000,159338.026863,-125507.660535,204.689527,-164.393578,53247478.761651,504044.676716,59.97474
2010-10-30 05:26:53.033,158748.745119,-126402.028141,204.040643,-165.683493,53333925.622962,510895.461134,59.97495
2010-10-30 05:26:53.067,158132.105357,-127217.608164,202.769561,-166.673942,53268237.864082,560642.798029,59.97512
2010-10-30 05:26:53.100,157369.572846,-127994.433133,202.396308,-167.275843,53261397.213486,418527.158670,59.97473
2010-10-30 05:26:53.133,156619.985405,-128798.827678,201.754064,-168.563030,53309439.331944,414652.369585,59.97474
2010-10-30 05:26:53.167,155970.897898,-129686.564724,200.833333,-169.184417,53265101.077765,342460.401218,59.97464
2010-10-30 05:26:53.200,155289.936417,-130502.593184,199.794240,-170.726297,53306259.209675,438409.407154,59.97468
2010-10-30 05:26:53.233,154626.093907,-131305.155349,198.543775,-171.611338,53233501.919332,465769.655360,59.97465
2010-10-30 05:26:53.267,153796.466029,-132028.577254,198.290987,-172.097640,53218259.677604,287932.015703,59.97467
2010-10-30 05:26:53.300,153142.189535,-132938.150095,196.959361,-173.619148,53243396.111649,405003.381217,59.97463
2010-10-30 05:26:53.333,152484.268445,-133740.981741,196.096491,-175.083756,53317503.308049,471381.173403,59.97507
2010-10-30 05:26:53.367,151776.736421,-134540.528722,194.922693,-175.997119,53263475.650201,487266.202727,59.97503
2010-10-30 05:26:53.400,151080.046292,-135334.687243,193.970670,-176.672836,53215060.865857,440780.266680,59.97495
2010-10-30 05:26:53.433,150392.398129,-136139.715665,192.873756,-178.063750,53248295.067589,521656.078760,59.97503
2010-10-30 05:26:53.467,149745.268899,-136929.155419,192.093602,-179.318316,53319013.576212,548854.829559,59.97527
2010-10-30 05:26:53.500,149056.496121,-137681.559322,191.467165,-180.317572,53365829.319723,516007.590325,59.97527
2010-10-30 05:26:53.533,148211.507068,-138461.743158,190.221507,-180.783024,53224548.741086,455723.007127,59.97526
2010-10-30 05:26:53.567,147564.426324,-139246.177558,189.111513,-181.951623,53242199.902090,516531.463365,59.97559
2010-10-30 05:26:53.600,146872.481168,-139991.770757,188.457935,-182.620153,53244602.981507,439314.946839,59.97591
2010-10-30 05:26:53.633,146133.111322,-140743.653684,187.101765,-183.779102,53207505.307083,522826.037937,59.97564
2010-10-30 05:26:53.667,145431.924438,-141488.014047,186.684949,-184.868211,53306587.506840,472056.938668,59.97565
2010-10-30 05:26:53.700,144707.797534,-142238.663377,185.308672,-185.586832,53213232.765129,497803.864824,59.97574
2010-10-30 05:26:53.733,144002.469895,-142966.745758,184.570920,-186.609148,53257570.932160,484674.384275,59.97574
2010-10-30 05:26:53.767,143197.921389,-143622.376926,183.937210,-187.554416,53276437.170784,439903.076391,59.97565
2010-10-30 05:26:53.800,142473.018956,-144371.012644,182.824859,-188.481625,53258892.665202,458936.049589,59.97572
2010-10-30 05:26:53.833,141724.240452,-145124.584676,181.895832,-189.179049,53233579.473140,413699.943782,59.97549
2010-10-30 05:26:53.867,140979.998397,-145889.817696,180.947930,-190.330484,53277318.396975,434330.789359,59.97540
2010-10-30 05:26:53.900,140251.809164,-146615.466799,179.767539,-191.638856,53309942.868680,520994.510616,59.97539
2010-10-30 05:26:53.933,139571.267886,-147353.001073,178.388722,-192.484345,53261085.948196,579170.576538,59.97549
2010-10-30 05:26:53.967,138715.668245,-148025.137384,178.246122,-193.303348,53339284.549452,429296.460854,59.97531
2010-10-30 05:26:54.000,137922.449481,-148739.951231,177.224499,-194.128727,53317934.468656,414346.194696,59.97527
2010-10-30 05:26:54.033,137080.922265,-149444.231233,175.988207,-194.362095,53170919.570530,342912.847140,59.97514
2010-10-30 05:26:54.067,136290.341295,-150172.463774,175.294390,-195.149140,53196959.481245,272552.432767,59.97477
2010-10-30 05:26:54.100,135502.258053,-150911.763338,174.534887,-196.869779,53359836.788880,336931.942934,59.97458
2010-10-30 05:26:54.133,134748.417633,-151689.189404,172.292899,-198.066219,53260699.767559,554139.396615,59.97459
2010-10-30 05:26:54.167,134009.017250,-152420.706517,171.393429,-199.433778,53366102.350402,602017.157809,59.97461
2010-10-30 05:26:54.200,133186.488611,-153141.286532,170.290766,-200.118712,53326866.127303,574561.486079,59.97464
2010-10-30 05:26:54.233,132420.643677,-153861.651262,169.813988,-201.828548,53540551.221922,598405.673382,59.97475
2010-10-30 05:26:54.267,131626.234285,-154538.125592,168.451479,-202.177152,53416711.877319,579641.426895,59.97499
2010-10-30 05:26:54.300,130764.170390,-155227.719001,167.447566,-202.754221,53369217.336018,520483.873937,59.97489
2010-10-30 05:26:54.333,129937.222306,-155907.575369,166.813397,-204.104175,53496656.468877,513257.339371,59.97464
2010-10-30 05:26:54.367,129137.350594,-156588.633804,165.515913,-205.347500,53529370.885001,600121.444564,59.97495
2010-10-30 05:26:54.400,128197.109974,-157150.183720,165.136325,-205.162225,53411281.048031,350000.517872,59.97482
2010-10-30 05:26:54.433,127378.218691,-157823.789594,163.808933,-206.410290,53442144.191657,439228.475579,59.97469
2010-10-30 05:26:54.467,126577.920786,-158468.541670,163.072602,-207.429375,53512421.531384,414101.634019,59.97508
2010-10-30 05:26:54.500,125698.600599,-159152.782412,161.819197,-208.142846,53466959.724941,409288.993135,59.97482
