Timestamp,TermID,Timecode,CurrentMag,CurrentAng,VoltageMag,VoltageAng,Frequency,DFDT,Status,Digitals
2010-10-30 05:25:59.667,107,12,263.8447,34.40464,202873.5,34.96114,59.98726,0.01019161,0,15
2010-10-30 05:25:59.700,107,11,263.4313,34.28943,202851.4,34.8099,59.9874,0.001309756,0,15
2010-10-30 05:25:59.733,107,12,263.7507,34.12472,202899,34.67176,59.98786,0.01466118,0,15
2010-10-30 05:25:59.767,107,11,263.2921,34.00098,202888.5,34.53475,59.98819,0.005041715,0,15
2010-10-30 05:25:59.800,107,13,263.3992,33.86041,202860,34.38111,59.988,-0.008672085,0,15
2010-10-30 05:25:59.833,107,11,263.8795,33.718,202875.3,34.25488,59.98822,0.006008148,0,15
2010-10-30 05:25:59.867,107,12,263.7921,33.6111,202846.4,34.10817,59.98828,-5.587935E-08,0,15
2010-10-30 05:25:59.900,107,11,263.6012,33.41322,202878.8,33.97844,59.98843,0.002810229,0,15
2010-10-30 05:25:59.933,107,12,263.2795,33.37614,202847.1,33.84097,59.98841,-0.004069023,0,15
2010-10-30 05:25:59.967,107,11,263.9742,33.08097,202926.4,33.72076,59.98907,0.01725521,0,15
2010-10-30 05:26:00.000,107,19,263.2912,33.00172,202873.7,33.5736,59.98859,-0.01725515,0,15
2010-10-30 05:26:00.033,107,11,263.2956,32.87278,202916.5,33.44067,59.98887,0.01919433,0,15
2010-10-30 05:26:00.067,107,12,263.4112,32.83867,202887,33.31137,59.98885,-0.01481378,0,15
2010-10-30 05:26:00.100,107,11,263.3192,32.59375,202900.2,33.17836,59.98896,0.01210526,0,15
2010-10-30 05:26:00.133,107,12,262.9965,32.50919,202860.5,33.02859,59.98833,-0.02260208,0,15
2010-10-30 05:26:00.167,107,11,263.5684,32.29839,202914.5,32.90614,59.98888,0.02260203,0,15
2010-10-30 05:26:00.200,107,13,263.002,32.18756,202873.2,32.75953,59.98853,-0.02260203,0,15
2010-10-30 05:26:00.233,107,11,263.835,32.09038,202893.9,32.61909,59.98837,-0.0006548502,0,15
2010-10-30 05:26:00.267,107,12,263.3614,31.90618,202882.7,32.48067,59.98821,-0.005874597,0,15
2010-10-30 05:26:00.300,107,11,263.4902,31.70305,202900.5,32.33818,59.98831,0.001322385,0,15
2010-10-30 05:26:00.333,107,12,263.7965,31.57339,202928.9,32.20938,59.98831,0,0,15
2010-10-30 05:26:00.367,107,11,263.2242,31.55296,202848.7,32.05658,59.9883,0,0,15
2010-10-30 05:26:00.400,107,13,263.5331,31.50589,202797,31.91215,59.98819,-0.005668066,0,15
2010-10-30 05:26:00.433,107,11,263.6635,31.23365,202834.9,31.76432,59.98792,-0.007947274,0,15
2010-10-30 05:26:00.467,107,12,263.7917,31.11769,202844.1,31.62704,59.98807,0.005362853,0,15
2010-10-30 05:26:00.500,107,11,263.8735,31.06602,202780.9,31.47636,59.98779,-0.009768829,0,15
2010-10-30 05:26:00.533,107,12,264.0783,30.7821,202847.7,31.33124,59.98795,0.01255671,0,15
2010-10-30 05:26:00.567,107,11,264.2965,30.60091,202882,31.20243,59.98819,0.009988155,0,15
2010-10-30 05:26:00.600,107,13,264.501,30.47885,202857.2,31.05426,59.98818,-0.003379136,0,15
2010-10-30 05:26:00.633,107,11,264.3605,30.31547,202830.2,30.89455,59.98767,-0.01838995,0,15
2010-10-30 05:26:00.667,107,12,264.367,30.2407,202845.4,30.73609,59.98748,-0.0007121265,0,15
2010-10-30 05:26:00.700,107,11,264.2096,30.12629,202813.4,30.58396,59.98728,-0.01603441,0,15
2010-10-30 05:26:00.733,107,12,264.5056,29.93151,202809.3,30.42363,59.987,-0.005439185,0,15
2010-10-30 05:26:00.767,107,11,264.4934,29.73705,202860.2,30.27472,59.98693,-0.003589019,0,15
2010-10-30 05:26:00.800,107,13,264.49,29.56688,202868.8,30.109,59.98692,0.001401957,0,15
2010-10-30 05:26:00.833,107,11,264.2289,29.44809,202838.9,29.95292,59.98695,-0.004164353,0,15
2010-10-30 05:26:00.867,107,12,264.2485,29.39214,202772.4,29.7709,59.9865,-0.01398085,0,15
2010-10-30 05:26:00.900,107,11,264.1689,29.30986,202677.2,29.59796,59.98623,-0.01509352,0,15
2010-10-30 05:26:00.933,107,12,264.1145,29.10668,202720.9,29.42108,59.98572,-0.01023933,0,15
2010-10-30 05:26:00.967,107,11,263.792,28.89508,202715.8,29.25296,59.98571,-0.006736033,0,15
2010-10-30 05:26:01.000,107,14,264.2093,28.68243,202735.8,29.08451,59.98559,-1.117587E-07,0,15
2010-10-30 05:26:01.033,107,11,263.968,28.50018,202709.4,28.90989,59.98565,-0.004596747,0,15
2010-10-30 05:26:01.067,107,12,264.2246,28.3255,202745,28.7353,59.9856,0.007025432,0,15
2010-10-30 05:26:01.100,107,11,264.2584,28.08462,202774.6,28.56982,59.98584,0.002603531,0,15
2010-10-30 05:26:01.133,107,12,263.8587,28.04159,202757,28.39654,59.9857,-0.001036339,0,15
2010-10-30 05:26:01.167,107,11,264.0956,27.84334,202739.2,28.22365,59.98566,-0.001474991,0,15
2010-10-30 05:26:01.200,107,13,263.8219,27.50585,202788.5,28.05396,59.98573,0.004663467,0,15
2010-10-30 05:26:01.233,107,11,263.9488,27.468,202755.5,27.88601,59.98582,0.001509916,0,15
2010-10-30 05:26:01.267,107,12,264.3359,27.25479,202751,27.71781,59.98579,0,0,15
2010-10-30 05:26:01.300,107,11,263.8624,27.20238,202650.4,27.54935,59.98588,0,0,15
2010-10-30 05:26:01.333,107,12,264.2933,26.9605,202722.6,27.37148,59.98585,-0.002021771,0,15
2010-10-30 05:26:01.367,107,11,263.8469,26.68331,202779.1,27.22463,59.98603,0.007705763,0,15
2010-10-30 05:26:01.400,107,13,263.9996,26.69053,202673.8,27.06335,59.98622,0.001846924,0,15
2010-10-30 05:26:01.433,107,11,264.1205,26.52958,202701.7,26.90119,59.98639,0.006666183,0,15
2010-10-30 05:26:01.467,107,12,264.132,26.2916,202712.1,26.7397,59.98653,0.006774366,0,15
2010-10-30 05:26:01.500,107,11,263.8264,26.0805,202727.3,26.58285,59.9868,0.01099588,0,15
